NameID,Name
26602671,Adiantum capillus-veneris L.
26606988,Adiantum caryotideum Christ
26602672,Adiantum concinnum Humb. & Bonpl. ex Willd.
26606989,Adiantum decoratum Maxon & Weath.
26606818,Adiantum deflectens Mart.
26606991,Adiantum feei T. Moore ex Fée
26621346,Adiantum galeottianum Hook.
26600896,Adiantum hispidulum Sw.
26602676,Adiantum jordanii Müll. Hal.
26602677,Adiantum latifolium Lam.
26602678,Adiantum macrophyllum Sw.
26626155,Adiantum mcvaughii Mickel & Beitel
26602679,Adiantum melanoleucum Willd.
26616837,Adiantum oaxacanum Mickel & Beitel
26602680,Adiantum obliquum Willd.
26606792,Adiantum patens Willd.
26600011,Adiantum pedatum L.
26602683,Adiantum petiolatum Desv.
26604315,Adiantum poiretii Wikstr.
26602684,Adiantum pulverulentum L.
26606993,Adiantum seemannii Hook.
100436462,Adiantum shastense Huiet & A.R. Sm.
26626156,Adiantum shepherdii Hook.
26602687,Adiantum tenerum Sw.
26606782,Adiantum terminatum Kunze ex Miq.
26605599,Adiantum tetraphyllum Humb. & Bonpl. ex Willd.
26606994,Adiantum trapeziforme L.
26616853,Adiantum trichochlaenum Mickel & Beitel
26602690,Adiantum tricholepis Fée
26602691,Adiantum villosum L.
26609172,Adiantum viridimontanum C.A. Paris
26606995,Adiantum wilesianum Hook.
26602692,Adiantum wilsonii Hook.
24000001,Adlumia fungosa (Aiton) Greene ex Britton, Sterns & Poggenb.
27500207,Adolphia californica S. Watson
27500014,Adolphia infesta (Kunth) Meisn.
600001,Adoxa moschatellina L.
100447126,Aechmea aenigmatica López-Ferr., Espejo, Ceja & A. Mend.
4300893,Aechmea bracteata (Sw.) Griseb.
4301393,Aechmea bromeliifolia (Rudge) Baker
4300020,Aechmea cylindrica Mez
4301635,Aechmea lueddemanniana (K. Koch) Brongn. ex Mez
4300896,Aechmea magdalenae (André) André ex Baker
4302172,Aechmea matudae L.B. Sm.
4300897,Aechmea mexicana Baker
4300860,Aechmea nudicaulis (L.) Griseb.
4300053,Aechmea tillandsioides (Mart. ex Schult. & Schult. f.) Baker
33701092,Aegiphila costaricensis Moldenke
33701093,Aegiphila deppeana Steud.
33700887,Aegiphila elata Sw.
33701094,Aegiphila falcata Donn. Sm.
33700889,Aegiphila martinicensis Jacq.
33702450,Aegiphila monstrosa Moldenke
33701102,Aegiphila panamensis Moldenke
33701103,Aegiphila pauciflora Standl.
33702451,Aegiphila skutchii Moldenke
33702453,Aegiphila valerii Standl.
33702489,Aegiphila wigandioides Lundell
13007545,Aeschynomene acapulcensis Rose
13024832,Aeschynomene americana L.
13007551,Aeschynomene amorphoides (S. Watson) Rose ex B.L. Rob.
13024842,Aeschynomene brasiliana (Poir.) DC.
13024850,Aeschynomene ciliata Vogel
13007567,Aeschynomene compacta Rose
13007568,Aeschynomene deamii B.L. Rob. & Bartlett
13007573,Aeschynomene elegans Schltdl. & Cham.
13024866,Aeschynomene fascicularis Schltdl. & Cham.
13007596,Aeschynomene hintonii Sandwith
100284370,Aeschynomene hystrix Poir.
13024898,Aeschynomene indica L.
13007605,Aeschynomene langlassei Micheli ex Rudd
13071304,Aeschynomene lyonnetii Rudd
13007621,Aeschynomene nicaraguensis (Oerst.) Standl.
13007622,Aeschynomene nivea Brandegee
13007625,Aeschynomene palmeri Rose
13024933,Aeschynomene paniculata Willd. ex Vogel
13007628,Aeschynomene paucifoliolata Micheli
13007630,Aeschynomene petraea B.L. Rob.
13007635,Aeschynomene pinetorum Brandegee
13007638,Aeschynomene pratensis Small
13007641,Aeschynomene purpusii Brandegee
13007643,Aeschynomene rosei C.V. Morton
13024966,Aeschynomene rudis Benth.
13024968,Aeschynomene scabra G. Don
13024974,Aeschynomene sensitiva Sw.
13007650,Aeschynomene simulans Rose
100408799,Aeschynomene sousae Rudd ex A. Delgado & Sotuyo
13007657,Aeschynomene unijuga (M.E. Jones) Rudd
13007658,Aeschynomene vigil Brandegee
13007659,Aeschynomene villosa Poir.
13007663,Aeschynomene virginica (L.) Britton, Sterns & Poggenb.
13007664,Aeschynomene viscidula Michx.
15500017,Aesculus californica (Spach) Nutt.
15500006,Aesculus flava Sol.
15500003,Aesculus glabra Willd.
15500030,Aesculus parryi A. Gray
15500009,Aesculus parviflora Walter
15500010,Aesculus pavia L.
15500012,Aesculus sylvatica W. Bartram
29200001,Agalinis aphylla (Nutt.) Raf.
29200002,Agalinis aspera (Douglas ex Benth.) Britton
29207753,Agalinis auriculata (Michx.) S.F. Blake
29204486,Agalinis caddoensis Pennell
29201618,Agalinis calycina Pennell
29201619,Agalinis decemloba (Greene) Pennell
50131167,Agalinis densiflora (Benth.) S.F. Blake
29201620,Agalinis divaricata (Chapm.) Pennell
29201621,Agalinis edwardsiana Pennell
29200003,Agalinis fasciculata (Elliott) Raf.
29201622,Agalinis filicaulis (Benth.) Pennell
29201623,Agalinis filifolia (Nutt.) Raf.
100363522,Agalinis flexicaulis Hays
29201624,Agalinis gattingeri (Small) Small
29201625,Agalinis georgiana (C.L. Boynton) Pennell
50296300,Agalinis gypsophila B.L. Turner
29201626,Agalinis harperi Pennell
29201627,Agalinis heterophylla (Nutt.) Small
29204487,Agalinis homalantha Pennell
29202360,Agalinis laxa Pennell
29200004,Agalinis linifolia (Nutt.) Britton
100475704,Agalinis manglaris Franc.-Gut. & Cast.-Campos
29201628,Agalinis maritima (Raf.) Raf.
50089177,Agalinis neoscotica (Greene) Fernald
29200005,Agalinis obtusifolia Raf.
29201631,Agalinis oligophylla Pennell
29209229,Agalinis peduncularis (Benth.) Pennell
29204548,Agalinis plukenetii (Elliott) Raf.
29201635,Agalinis pulchella Pennell
29200006,Agalinis purpurea (L.) Pennell
29200008,Agalinis setacea (J.F. Gmel.) Raf.
29202359,Agalinis skinneriana (Alph. Wood) Britton
50177533,Agalinis spiciflora (Engelm.) Pennell
29201640,Agalinis strictifolia (Benth.) Pennell
29200009,Agalinis tenella Pennell
29200010,Agalinis tenuifolia (Vahl) Raf.
29201646,Agalinis viridis (Small) Pennell
12303210,Agarista mexicana (Hemsl.) Judd
12300537,Agarista populifolia (Lam.) Judd
50064953,Agarista sleumeri Judd
50065773,Agarista villarrealana L.M. González
17603732,Agastache aurantiaca (A. Gray) Linton & Epling
17601932,Agastache breviflora (A. Gray) Epling
17600006,Agastache cana (Hook.) Wooton & Standl.
17603733,Agastache coccinea (Greene) Lint & Epling
17601933,Agastache cusickii (Greenm.) A. Heller
50205736,Agastache eplingiana R.W. Sanders
17600007,Agastache foeniculum (Pursh) Kuntze
17601935,Agastache mearnsii Wooton & Standl.
100142228,Agastache mexicana (Kunth) Lint & Epling
17601936,Agastache micrantha (A. Gray) Wooton & Standl.
17600008,Agastache nepetoides (L.) Kuntze
17601937,Agastache occidentalis (Piper) A. Heller
17601938,Agastache pallida (Lindl.) Cory
17601939,Agastache pallidiflora (A. Heller) Rydb.
50049239,Agastache palmeri (B.L. Rob.) Standl.
17601944,Agastache parvifolia Eastw.
17601945,Agastache pringlei (Briq.) Lint & Epling
17601947,Agastache rupestris (Greene) Standl.
100471336,Agastache sandersiana J.G. González
17601948,Agastache scrophulariifolia (Willd.) Kuntze
17600009,Agastache urticifolia (Benth.) Kuntze
17601950,Agastache wrightii (Greenm.) Wooton & Standl.
100389093,Agave abisaii A. Vázquez & Nieves
50182747,Agave aktites Gentry
50182655,Agave albicans Jacobi
100464086,Agave alboaustralis (E. Solano & Ríos-Gómez) Thiede
1202027,Agave albomarginata Gentry
100142249,Agave albopilosa I. Cabral, Villarreal & A.E. Estrada
1200371,Agave americana L.
100389094,Agave andreae Sahagún & A. Vázquez
1202028,Agave angustiarum Trel.
1201370,Agave angustifolia Haw.
100142262,Agave apedicellata Thiede & Eggli
50211558,Agave applanata Koch
100142264,Agave arcedianoensis Cházaro, O.M. Valencia & A. Vázquez
1201425,Agave asperrima Jacobi
50182301,Agave atrovirens Karw. ex Salm-Dyck
1201703,Agave attenuata Salm-Dyck
50146560,Agave aurea Brandegee
50182713,Agave avellanidens Trel.
100475706,Agave azurea R.H. Webb & G.D. Starr
100142288,Agave bicolor (E. Solano & García-Mend.) Thiede & Eggli
50182699,Agave bovicornuta Gentry
1201436,Agave brachystachya Cav.
1202019,Agave bracteosa S. Watson ex Engelm.
1201580,Agave breedlovei Gentry
1200173,Agave brunnea S. Watson
100464078,Agave bulbulifera (Castillejos & E. Solano) Thiede
100142296,Agave bulliana (Baker) Thiede & Eggli
50182702,Agave calodonta A. Berger
100142300,Agave cantala (Haw.) Roxb. ex Salm-Dyck
1201908,Agave capensis Gentry
50182648,Agave celsii Hook.
1202001,Agave cerulata Trel.
100142303,Agave chamelensis (E.J. Lott & Verh.-Will.) Thiede & Eggli
100142304,Agave chazaroi A. Vázquez & O.M. Valencia
1201573,Agave chiapensis Jacobi
1200374,Agave chrysantha Peebles
1202013,Agave chrysoglossa I.M. Johnst.
100425077,Agave coetocapnia (M. Roem.) Govaerts & Thiede
1202022,Agave colimana Gentry
50182311,Agave collina Greenm.
1201999,Agave colorata Gentry
100142311,Agave confertiflora Thiede & Eggli
1201590,Agave congesta Gentry
1202049,Agave convallis Trel.
100475707,Agave cremnophila G.D. Starr, Etter & Kristen
50182703,Agave cupreata Trel. & A. Berger
1201437,Agave dasylirioides Jacobi & C.D. Bouché
50144944,Agave datylio F.A.C. Weber
50002562,Agave debilis A. Berger
1200375,Agave decipiens Baker
50191876,Agave delamateri W.C. Hodgs. & Slauson
1200376,Agave deserti Engelm.
1200378,Agave desmetiana Jacobi
1202029,Agave difformis A. Berger
100447127,Agave doctorensis L. Hern. & Magallán
100142323,Agave dolichantha Thiede & Eggli
50182722,Agave durangensis Gentry
1202020,Agave ellemeetiana Jacobi
1202030,Agave ensifera Jacobi
1202023,Agave felgeri Gentry
1201625,Agave filifera Salm-Dyck
50182318,Agave flexispina Trel.
50182723,Agave fortiflora Gentry
1201575,Agave fourcroydes Lem.
100142343,Agave franzosinii (Sprenger) P. Sewell
1201931,Agave funkiana K. Koch & C.D. Bouché
100142346,Agave galvaniae (A. Castaneda, S. Franco & García-Mend.) Etter & Kristen
50303397,Agave garciae-mendozae Galván & L. Hern.
50001749,Agave geminiflora (Tagl.) Ker Gawl.
50246071,Agave gentryi B. Ullrich
1201568,Agave ghiesbreghtii Lem. ex Jacobi
50182715,Agave gigantensis Gentry
50182485,Agave gilbertii A. Berger
100447128,Agave gracielae Galván & Zamudio
1200381,Agave gracilipes Trel.
50002553,Agave gracillima A. Berger
50254130,Agave grijalvensis B. Ullrich
50001757,Agave guadalajarana Trel.
50337062,Agave guerrerensis (Matuda) G.D. Rowley
1202021,Agave guiengola Gentry
50002556,Agave guttata Jacobi & C.D. Bouché
50001760,Agave gypsophila Gentry
50206057,Agave hauniensis J.B. Petersen
1200382,Agave havardiana Trel.
1201589,Agave hiemiflora Gentry
50182708,Agave hookeri Jacobi
1202031,Agave horrida Lem. ex Jacobi
100142366,Agave howardii (Verh.-Will.) Thiede & Eggli
1202032,Agave impressa Gentry
50001764,Agave inaequidens K. Koch
100142369,Agave involuta (McVaugh) Thiede & Eggli
1202440,Agave isthmensis García-Mend. & F. Palma
50182711,Agave jaiboli Gentry
50002561,Agave jaliscana (Rose) A. Berger
100437357,Agave jimenoi Cházaro & A. Vázquez
50141680,Agave karwinskii Zucc.
100437148,Agave kavandivi García-Mend. & C. Chávez
1201949,Agave kerchovei Lem.
1201588,Agave kewensis Jacobi
50183080,Agave kirchneriana A. Berger
100389096,Agave kristenii A. Vázquez & Cházaro
1201421,Agave lecheguilla Torr.
100142380,Agave littoralis (García-Mend., A. Castaneda & Franco M., S.) Thiede & Eggli
100142381,Agave longibracteata (Verh.-Will.) Thiede & Eggli
50196701,Agave longiflora (Rose) G.D. Rowley
100142382,Agave lophantha Schiede ex Kunth
50141681,Agave lurida Aiton
50210351,Agave macrantha Tod.
50182523,Agave macroacantha Zucc.
50183139,Agave macroculmis Tod.
1201433,Agave maculosa Hook.
100447129,Agave manantlanicola Cuevas & Santana Mich.
50001790,Agave mapisaga Trel.
50146563,Agave margaritae Brandegee
100475708,Agave maria-patriciae Cházaro & Arzaba
50182737,Agave marmorata Roezl
100142394,Agave maximiliana Baker
50082215,Agave mckelveyana Gentry
100142399,Agave microceps (Kimnach) A. Vázquez & Cházaro
100142401,Agave mitis Mart.
50246072,Agave montana Villarreal
50317229,Agave montium-sancticaroli García-Mend.
50182716,Agave moranii Gentry
100464090,Agave multicolor (E. Solano & Dávila) Thiede
1202025,Agave multifilifera Gentry
1201912,Agave murpheyi F. Gibson
50001784,Agave nayaritensis Gentry
1201470,Agave neglecta Small
100464087,Agave neocernua Thiede
100142406,Agave neonelsonii Thiede & Eggli
100142407,Agave neopringlei Thiede & Eggli
1202489,Agave nickelsii Rol.-Goss.
1202014,Agave nizandensis Cutak
100380447,Agave nuusaviorum García-Mend.
100464091,Agave oaxacana (García-Mend. & E. Solano) Thiede
100142409,Agave obscura Schiede ex Schltdl.
1202015,Agave ocahui Gentry
1201906,Agave ornithobroma Gentry
50182690,Agave oroensis Gentry
50337072,Agave ovatifolia G.D. Starr & Villarreal
100389098,Agave pablocarrilloi A. Vázquez, Muñiz-Castro & Padilla-Lepe
1201591,Agave pachycentra Trel.
1200678,Agave palmeri Engelm.
100142416,Agave palustris (Rose) Thiede & Eggli
100464081,Agave paniculata (L. Hern., R.A. Orellana & Carnevali) Thiede
50182326,Agave parrasana A. Berger
1200679,Agave parryi Engelm.
100464082,Agave parva (Aarón Rodr.) Thiede
1201700,Agave parviflora Torr.
1202033,Agave peacockii Croucher
1201918,Agave pedunculifera Trel.
1202034,Agave pelona Gentry
1201569,Agave pendula Schnittsp.
50133700,Agave petrophila García-Mend. & E. Martínez
100464084,Agave petskinil (R.A. Orellana, L. Hern. & Carnevali) Thiede
50191877,Agave phillipsiana W.C. Hodgs.
100447139,Agave pintilla S. González, M. González & Reséndiz-Rojas, Lorenzo
50128721,Agave planifolia S. Watson
100142424,Agave platyphylla (Rose) Thiede & Eggli
50182644,Agave polianthiflora Gentry
50141687,Agave polyacantha Haw.
1201637,Agave potatorum Zucc.
50128708,Agave potosina B.L. Rob. & Greenm.
1202035,Agave potrerana Trel.
50002564,Agave pratensis A. Berger
100142430,Agave producta (Rose) Thiede & Eggli
50146559,Agave promontorii Trel.
1201563,Agave pubescens Regel & Ortgies
1202036,Agave pumila De Smet ex Baker
1201584,Agave pygmaea Gentry
100475985,Agave quilae (Art. Castro & Aarón Rodr.) Thiede & Govaerts
50128718,Agave revoluta Klotzsch
50001787,Agave rhodacantha Trel.
100142448,Agave rosei Thiede & Eggli
50278411,Agave rzedowskiana P. Carrillo, Vega & R. Delgad.
1201998,Agave salmiana Otto ex Salm-Dyck
50002567,Agave scabra Ortega
50182696,Agave scaposa Gentry
1202026,Agave schidigera Lem.
50221938,Agave schneideriana A. Berger
1200681,Agave schottii Engelm.
50183184,Agave sebastiana Greene
1201447,Agave seemanniana Jacobi
1201310,Agave shawii Engelm.
50182724,Agave shrevei Gentry
100142465,Agave sileri (Verh.-Will.) Thiede & Eggli
50337076,Agave singuliflora (S. Watson) A. Berger
50183169,Agave sisalana Perrine ex Engelm.
1201909,Agave sobria Brandegee
100142475,Agave stictata Thiede & Eggli
1201701,Agave striata Zucc.
50182676,Agave stricta Salm-Dyck
50001792,Agave stringens Trel.
50146564,Agave subsimplex Trel.
100384203,Agave temacapulinensis A. Vázquez & Cházaro
50337078,Agave tenuifolia Zamudio & E. Sanchez
1201791,Agave tequilana F.A.C. Weber
1202037,Agave titanota Gentry
1200068,Agave toumeyana Trel.
1202038,Agave triangularis Jacobi
100373526,Agave turneri R. Webb & Salazar-Ceseña
50082097,Agave univittata Haw.
1200682,Agave utahensis Engelm.
50292480,Agave valenciana Cházaro & A. Vázquez
1201567,Agave variegata Jacobi
100001210,Agave vazquezgarciae Cházaro & J.A. Lomelí
1201702,Agave victoriae-reginae T. Moore
1202000,Agave vilmoriniana A. Berger
1201405,Agave virginica L.
50182720,Agave vizcainoensis Gentry
1201572,Agave warelliana Baker
1200383,Agave weberi F. Cels ex J. Poiss.
100142522,Agave wendtii Cházaro
50001811,Agave wocomahi Gentry
1202046,Agave xylonacantha Salm-Dyck
1202018,Agave yuccifolia DC. ex Redouté
100464093,Agave zapopanensis (E. Solano & Ríos-Gómez) Thiede
50182739,Agave zebra Gentry
24800004,Agdestis clematidea Moc. & Sessé ex DC.
2712138,Ageratella microphylla (Sch. Bip.) A. Gray ex S. Watson
2709239,Ageratina adenophora (Spreng.) R.M. King & H. Rob.
2712143,Ageratina aegirophylla (B.L. Rob.) R.M. King & H. Rob.
2709240,Ageratina altissima (L.) R.M. King & H. Rob.
2712147,Ageratina amblyolepis (B.L. Rob.) R.M. King & H. Rob.
50138281,Ageratina areolaris (DC.) Gage ex B.L. Turner
2709242,Ageratina aromatica (L.) Spach
2712155,Ageratina arsenei (B.L. Rob.) R.M. King & H. Rob.
50138287,Ageratina astillera (B.L. Turner) B.L. Turner
2712158,Ageratina atrocordata (B.L. Rob.) R.M. King & H. Rob.
50138290,Ageratina ayerscottiana B.L. Turner
50138291,Ageratina barriei B.L. Turner
50138292,Ageratina beamanii B.L. Turner
2712165,Ageratina bellidifolia (Benth.) R.M. King & H. Rob.
2712167,Ageratina blepharilepis (Sch. Bip.) R.M. King & H. Rob.
50336276,Ageratina bobjansenii B.L. Turner
2712170,Ageratina brandegeana (B.L. Rob.) R.M. King & H. Rob.
2712172,Ageratina brevipes (DC.) R.M. King & H. Rob.
2712175,Ageratina calaminthifolia (Kunth) R.M. King & H. Rob.
100435647,Ageratina calophylla (Greene) Molinari & Mayta
2712179,Ageratina campyloclada (B.L. Rob.) R.M. King & H. Rob.
2727616,Ageratina capillipes R.M. King & H. Rob.
2712180,Ageratina cardiophylla (B.L. Rob.) R.M. King & H. Rob.
2712183,Ageratina cerifera (McVaugh) R.M. King & H. Rob.
50138297,Ageratina chazaroana B.L. Turner
2712186,Ageratina chiapensis (B.L. Rob.) R.M. King & H. Rob.
50138298,Ageratina chimalapana B.L. Turner
2712187,Ageratina choricephala (B.L. Rob.) R.M. King & H. Rob.
100447142,Ageratina colimana B.L. Turner
2712190,Ageratina collodes (B.L. Rob. & Greenm.) R.M. King & H. Rob.
100383655,Ageratina concordiana B.L. Turner
2712191,Ageratina conspicua R.M. King & H. Rob.
100475709,Ageratina crassimonticola Rzed.
2712197,Ageratina crassiramea (B.L. Rob.) R.M. King & H. Rob.
2712198,Ageratina cremasta (B.L. Rob.) R.M. King & H. Rob.
2712200,Ageratina cronquistii R.M. King & H. Rob.
50138300,Ageratina cruzii B.L. Turner
100447146,Ageratina cuicatlana B.L. Turner
2712206,Ageratina cylindrica (McVaugh) R.M. King & H. Rob.
2712209,Ageratina deltoidea (Jacq.) R.M. King & H. Rob.
2712211,Ageratina desquamans (B.L. Rob.) R.M. King & H. Rob.
2712214,Ageratina dolichobasis (McVaugh) R.M. King & H. Rob.
100475710,Ageratina eleazarii Rzed.
2712218,Ageratina enixa (B.L. Rob.) R.M. King & H. Rob.
2712221,Ageratina espinosarum (A. Gray) R.M. King & H. Rob.
100447153,Ageratina etlana B.L. Turner
2712222,Ageratina etlensis (B.L. Rob.) R.M. King & H. Rob.
2712226,Ageratina flourensifolia (B.L. Turner) R.M. King & H. Rob.
2712229,Ageratina geminata (McVaugh) R.M. King & H. Rob.
50138304,Ageratina gentryana B.L. Turner
2712231,Ageratina glabrata (Kunth) R.M. King & H. Rob.
2712233,Ageratina glauca (Sch. Bip. ex Klatt) R.M. King & H. Rob.
2712235,Ageratina glischra (B.L. Rob.) R.M. King & H. Rob.
2712238,Ageratina gonzalezorum B.L. Turner
2712243,Ageratina grashoffii B.L. Turner
2712245,Ageratina gypsophila B.L. Turner
2712246,Ageratina halbertiana (McVaugh) R.M. King & H. Rob.
100447154,Ageratina hasegawana B.L. Turner
2709243,Ageratina havanensis (Kunth) R.M. King & H. Rob.
2712249,Ageratina hederifolia (A. Gray) R.M. King & H. Rob.
50138307,Ageratina henzium B.L. Turner
2700025,Ageratina herbacea (A. Gray) R.M. King & H. Rob.
50138308,Ageratina hernandezii B.L. Turner
2712251,Ageratina hidalgensis (H. Rob.) R.M. King & H. Rob.
